arm,seed,exp,tf,gene,lfc,scored
coreg,2,DataSet_01_031,TP53,FOS,-3.02175,True
coreg,2,DataSet_01_033,ATF3,AKR1B10,-1.3181,True
coreg,2,DataSet_01_034,EGR3,FOSB,-0.6409,True
coreg,2,DataSet_01_036,ETV1,HMMR,-0.7324,True
coreg,2,DataSet_01_037,TP53,INS,-0.98187,True
coreg,2,DataSet_01_038,TP53,CDKN1A,-1.895,True
coreg,2,DataSet_01_042,POU5F1,SOX2,-1.33243,True
coreg,2,DataSet_01_043,CBFB,WIF1,-1.38247,False
coreg,2,DataSet_01_044,MYB,BIRC5,-3.16304,True
coreg,2,DataSet_01_045,PRDM14,AASS,-1.5323,False
coreg,2,DataSet_01_049,STAT3,BIRC3,-5.1761,True
coreg,2,DataSet_01_051,RARA,FGFBP1,-2.26112,True
coreg,2,DataSet_01_053,TFAP2C,ATP2A3,-0.5108,True
coreg,2,DataSet_01_058,BACH1,CBFB,-0.91184,True
coreg,2,DataSet_01_059,BACH1,PSMB5,-0.71918,True
coreg,2,DataSet_01_060,NFE2L2,NQO1,-3.95904,True
coreg,2,DataSet_01_068,TP53,IL6,-3.4138,True
coreg,2,DataSet_01_071,ELF5,AADAT,-0.38643,True
coreg,2,DataSet_01_073,ZNF148,DCAF6,-1.46816,True
coreg,2,DataSet_01_074,CEBPD,DDIT3,-2.15508,True
coreg,2,DataSet_01_075,CEBPZ,SAT1,-0.73671,True
coreg,2,DataSet_01_076,ETS1,LOXL4,-1.94108,True
coreg,2,DataSet_01_077,FOXM1,DDIT3,-2.67313,True
coreg,2,DataSet_01_078,HSF2,POLI,-0.86802,True
coreg,2,DataSet_01_079,MITF,PCNA,-1.70193,True
coreg,2,DataSet_01_080,RELA,GDF15,-4.35504,True
coreg,2,DataSet_01_081,SP1,CD74,-0.89099,True
coreg,2,DataSet_01_082,SP100,IL12A,-1.07602,False
coreg,2,DataSet_01_083,STAT1,DDIT3,-2.58487,True
coreg,2,DataSet_01_084,STAT3,A2M,-2.80828,True
coreg,2,DataSet_01_085,STAT6,A2M,-1.13208,True
coreg,2,DataSet_01_086,HIF1A,CA9,-3.06182,True
coreg,2,DataSet_01_088,FOXP1,TMPRSS2,-1.60353,True
coreg,2,DataSet_01_089,NR2F2,CLDN5,-1.51006,True
coreg,2,DataSet_01_090,NR2F2,ADM,-1.05585,True
coreg,2,DataSet_01_091,ETV6,PBK,-0.32075,True
coreg,2,DataSet_01_094,NANOG,GDF15,-0.9969,True
coreg,2,DataSet_01_095,POU5F1,SOX2,-1.18631,True
coreg,2,DataSet_01_096,SOX2,HES3,-0.74004,True
coreg,2,DataSet_01_098,SALL4,EME1,-0.75948,True
coreg,2,DataSet_01_099,FOS,BCL2,-1.08893,True
coreg,2,DataSet_01_101,IRF6,CKB,-0.66281,True
coreg,2,DataSet_01_103,HNF1B,LMAN2L,-0.95138,True
coreg,2,DataSet_01_105,FOXA1,SCD,-2.01946,True
coreg,2,DataSet_01_112,HSF1,GBP1,-0.86632,True
coreg,2,DataSet_01_114,ARID1A,AADAC,-0.67509,True
coreg,2,DataSet_01_117,ID1,ID2,-1.26524,True
coreg,2,DataSet_01_118,ID1,MMP1,-1.7059,True
coreg,2,DataSet_01_121,ZIC2,NOTO,-3.08231,True
coreg,2,DataSet_01_123,ZNF91,AAGAB,-1.1073,True
coreg,2,DataSet_01_127,ZNF254,ABCC4,-0.60947,False
coreg,2,DataSet_01_128,ZNF431,ABHD11,-0.78066,False
coreg,2,DataSet_01_132,EGR4,AAGAB,-0.82608,True
coreg,2,DataSet_01_135,SPDEF,AGR3,-2.46027,True
coreg,2,DataSet_01_136,REST,HSD17B2,-0.28138,True
coreg,2,DataSet_01_138,IKZF1,IL18,-2.4828,True
coreg,2,DataSet_01_139,POLR3A,ABCC2,-4.29155,False
coreg,2,DataSet_01_142,LEF1,BIRC5,-0.3551,True
coreg,2,DataSet_01_145,REST,CTSB,-0.40211,True
coreg,2,DataSet_01_147,EHF,MAP3K7,-0.44964,True
coreg,2,DataSet_01_148,MYBL2,SGK1,-0.99591,True
coreg,2,DataSet_01_149,ETS2,PLA2G4A,-0.35667,True
coreg,2,DataSet_01_150,TFAP2C,MGP,-2.78719,True
coreg,2,DataSet_01_151,TEAD4,A4GALT,-0.68663,True
coreg,2,DataSet_01_153,LIN28B,IMPA2,-1.01858,False
coreg,2,DataSet_01_154,STAT1,CD38,-1.70816,True
coreg,2,DataSet_01_155,HSF1,HSD11B1,-1.99452,True
coreg,2,DataSet_01_156,HIF1A,BNIP3,-0.62371,True
coreg,2,DataSet_01_162,ELK1,BTG1,-10.50783,True
coreg,2,DataSet_01_164,JUN,CSF2,-10.97808,True
coreg,2,DataSet_01_165,MAF,CD86,-13.74059,True
coreg,2,DataSet_01_166,NFATC3,EIF5,-9.44052,True
coreg,2,DataSet_01_168,STAT3,EGR1,-9.47591,True
coreg,2,DataSet_01_169,HOXB7,KCNN3,-1.27499,True
coreg,2,DataSet_01_170,HOXB7,DLEC1,-2.12082,True
coreg,2,DataSet_01_171,FOSL1,EGR1,-0.8681,True
coreg,2,DataSet_01_173,ESRRG,SERP1,-0.82945,True
coreg,2,DataSet_01_175,TP53,MDM2,-1.70663,True
coreg,2,DataSet_01_176,NR2F2,TIMM17A,-0.28289,True
coreg,2,DataSet_01_177,NR2F2,ALDH2,-0.3213,True
coreg,2,DataSet_01_180,STAT3,FOSL1,-0.23745,True
coreg,2,DataSet_01_183,TP63,PTHLH,-2.08342,True
coreg,2,DataSet_01_184,STAT3,PI3,-1.5298,True
coreg,2,DataSet_01_185,TCF4,CDKN1C,-1.3429,True
coreg,2,DataSet_01_189,SPDEF,SCAP,-0.45353,True
coreg,2,DataSet_01_192,AR,SNAI2,-1.02141,True
coreg,2,DataSet_01_196,TP63,MMP13,-2.8238,True
coreg,2,DataSet_01_198,TP63,IL12A,-3.42777,True
coreg,2,DataSet_01_200,TP63,GC,-1.06975,True
coreg,2,DataSet_01_203,XBP1,HSPA5,-1.28019,True
coreg,2,DataSet_01_204,XBP1,DDIT3,-1.28869,True
coreg,2,DataSet_01_211,REST,ATP1A1,-1.2507,True
coreg,2,DataSet_01_213,SOX11,ABHD13,-0.21639,True
coreg,2,DataSet_01_214,BCLAF1,TNIP3,-0.55958,True
coreg,2,DataSet_01_217,TAL1,CPOX,-1.50309,True
coreg,2,DataSet_01_218,PTEN,PLAU,-2.3849,False
coreg,2,DataSet_01_220,HIF1A,MIF,-0.67779,True
coreg,2,DataSet_01_222,KLF9,IP6K3,-0.78121,True
coreg,2,DataSet_01_223,FOXM1,CHEK1,-0.96999,True
coreg,2,DataSet_01_224,HIF1A,BNIP3,-1.84234,True
coreg,2,DataSet_01_226,KLF2,TWIST1,-2.29275,True
coreg,2,DataSet_01_228,HIF1A,BNIP3,-0.726,True
coreg,2,DataSet_01_233,FOXA1,SCD,-1.2703,True
coreg,2,DataSet_01_238,NFYB,ABCB1,-1.16099,True
coreg,2,DataSet_01_244,ETS1,PECAM1,-0.79573,True
coreg,2,DataSet_01_246,TLX1,EEF2,-0.3306,True
coreg,2,DataSet_01_247,GATA6,DKK1,-1.30672,True
coreg,2,DataSet_01_248,SMAD2,ALDH4A1,-0.41291,True
coreg,2,DataSet_01_255,YBX1,FOXO4,-1.36987,True
coreg,2,DataSet_01_256,YBX1,S100A2,-0.72501,True
coreg,2,DataSet_01_257,YBX1,CABLES1,-1.14054,True
coreg,2,DataSet_01_258,YBX1,GADD45A,-0.92924,True
coreg,2,DataSet_01_260,SOX4,PTN,-0.69798,True
coreg,2,DataSet_01_261,NFKB2,CCL22,-0.73344,True
coreg,2,DataSet_01_267,FOXO3,TMEFF2,-2.29434,True
coreg,2,DataSet_01_269,SIX4,MYH10,-2.91153,True
coreg,2,DataSet_01_276,PTEN,MGMT,-0.30485,False
coreg,2,DataSet_01_277,SALL4,TOR1AIP2,-0.90902,True
coreg,2,DataSet_01_280,ESRRA,RBP7,-3.69144,True
coreg,2,DataSet_01_281,MSX1,BMP2,-4.13994,True
coreg,2,DataSet_01_282,IRF7,CXCL10,-0.53305,True
coreg,2,DataSet_01_283,AHR,MET,-1.33653,True
coreg,2,DataSet_01_293,POSTN,LY6K,-2.23586,False
coreg,2,DataSet_01_295,TFAP4,EIF3C,-4.1653,True
coreg,2,DataSet_01_299,SOX7,NPY6R,-0.92745,True
coreg,2,DataSet_01_300,SOX17,F7,-3.89707,True
coreg,2,DataSet_01_301,PTEN,IL4,-3.29245,False
coreg,2,DataSet_01_302,PTEN,IL17A,-1.1874,False
coreg,2,DataSet_01_303,PTEN,TGFA,-2.30946,False
coreg,2,DataSet_01_304,ETV5,EPHA4,-0.61863,True
coreg,2,DataSet_01_305,HOXA5,CD70,-1.16618,True
coreg,2,DataSet_01_306,NR2E1,MKI67,-1.43837,True
coreg,2,DataSet_01_308,SOX9,PCK1,-2.21759,True
coreg,2,DataSet_01_309,SOX9,PCK1,-2.21759,True
coreg,2,DataSet_01_312,TFAP2C,ULBP1,-1.53924,True
coreg,2,DataSet_01_313,OVOL2,ABCD3,-1.05862,False
coreg,2,DataSet_01_318,ELK3,COL13A1,-4.87198,True
coreg,2,DataSet_01_324,MYC,TERT,-2.63018,True
coreg,2,DataSet_01_327,TP63,MMP13,-1.48775,True
coreg,2,DataSet_01_330,TP63,MMP13,-1.48775,True
coreg,2,DataSet_01_332,TOX,CD5,-1.1606,True
coreg,2,DataSet_01_333,HOXC6,SCN9A,-1.7874,True
coreg,2,DataSet_01_336,GRHL3,A2ML1,-1.51815,True
coreg,2,DataSet_01_337,REST,CD2AP,-0.6699,True
coreg,2,DataSet_01_338,REST,DBF4,-0.69228,True
coreg,2,DataSet_01_339,KLF4,PTGES,-0.77914,True
coreg,2,DataSet_01_340,KLF7,CHRNB1,-0.92822,True
coreg,2,DataSet_01_342,KLF7,GRK4,-0.42538,True
coreg,2,DataSet_01_347,GATA3,COL1A2,-0.8369,True
coreg,2,DataSet_01_348,HIF1A,BNIP3,-2.23175,True
coreg,2,DataSet_01_349,SOX2,FABP7,-2.6258,True
coreg,2,DataSet_01_354,ELK1,LRRK2,-0.79902,True
coreg,2,DataSet_01_356,ETV4,GSG1,-1.7382,True
coreg,2,DataSet_01_357,CDX2,EPCAM,-2.07621,True
coreg,2,DataSet_01_360,SOX17,MIP,-1.81488,True
coreg,2,DataSet_02_001,DROSHA,FBXL16,-1.9542,False
coreg,2,DataSet_02_007,PTBP1,NID1,-1.22239,False
coreg,2,DataSet_02_009,POLR2G,AATK,-2.06413,False
coreg,2,DataSet_02_012,SRSF4,A2M,-4.34993,False
coreg,2,DataSet_02_013,SRSF9,ABCC6,-4.32193,False
coreg,2,DataSet_02_015,HOXB9,PEG10,-3.36257,True
coreg,2,DataSet_02_016,JUND,HPGDS,-3.04439,True
coreg,2,DataSet_02_018,STAT2,GPR146,-1.50548,True
coreg,2,DataSet_02_023,STAT1,CX3CL1,-5.02237,True
coreg,2,DataSet_02_025,USF2,PTGFR,-2.16993,True
coreg,2,DataSet_02_026,USF1,CYP1A2,-2.16993,True
coreg,2,DataSet_02_032,NFE2L1,ENOX1,-1.74723,True
coreg,2,DataSet_02_033,TEAD2,A2M,-4.75489,True
coreg,2,DataSet_02_039,RELA,IL1B,-3.14048,True
coreg,2,DataSet_02_040,TEAD4,A2ML1,-3.45943,True
coreg,2,DataSet_02_042,SP2,ICOSLG,-1.84276,True
coreg,2,DataSet_02_044,ZC3H11A,ABCB11,-4.30986,False
coreg,2,DataSet_02_048,SMAD5,A2M,-4.75489,True
coreg,2,DataSet_02_051,HDAC8,ABCG2,-3.49354,False
coreg,2,DataSet_02_053,TLE2,PTCRA,-3.43296,False
coreg,2,DataSet_02_054,ATF3,IL1B,-2.2076,True
coreg,2,DataSet_02_055,DLX1,LGI1,-4.32193,True
coreg,2,DataSet_02_058,HMBOX1,ABCB11,-4.30986,False
coreg,2,DataSet_02_061,RFX5,ABCA10,-2.54432,True
coreg,2,DataSet_02_063,TRIM28,DCLK1,-4.70044,True
coreg,2,DataSet_02_071,TFDP1,HUNK,-3.16993,True
coreg,2,DataSet_02_075,HMGA1,MYBL1,-1.46566,True
coreg,2,DataSet_02_078,SIX5,LTA,-2.90689,False
coreg,2,DataSet_02_079,HMGN1,CCT6B,-1.98089,False
coreg,2,DataSet_02_082,ZBTB33,ABCB11,-3.08746,True
coreg,2,DataSet_02_088,ILF2,AANAT,-1.58496,False
coreg,2,DataSet_02_090,SRSF9,ABCA13,-3.16993,False
coreg,2,DataSet_02_091,HNRNPK,SLC27A2,-1.64672,False
coreg,2,DataSet_02_096,HNRNPL,MIA,-5.16993,False
coreg,2,DataSet_02_097,U2AF1,LCN2,-2.73448,False
coreg,2,DataSet_02_099,PSIP1,ATP1A2,-2.16993,False
coreg,2,DataSet_02_100,RBM17,AANAT,-4.04439,False
coreg,2,DataSet_02_101,RBFOX2,PRKAR2B,-3.90689,False
coreg,2,DataSet_02_103,FIP1L1,AANAT,-3.70044,False
coreg,2,DataSet_02_104,HDGF,BTG3,-1.53121,True
coreg,2,DataSet_02_105,U2AF2,CDH5,-1.97085,False
coreg,2,DataSet_02_107,SSB,ABCG2,-2.63431,False
coreg,2,DataSet_02_108,ZNF622,CCNB2,-4.47385,False
coreg,2,DataSet_02_110,GTF2F1,FAM174B,-1.78427,False
coreg,2,DataSet_02_111,RBM39,C9orf43,-1.51457,False
coreg,2,DataSet_02_114,XRCC5,ASB16,-2.11548,False
coreg,2,DataSet_02_115,PCBP1,LEP,-2.0,False
coreg,2,DataSet_02_117,SUB1,APLP1,-1.6683,False
coreg,2,DataSet_02_120,PTBP1,CLUL1,-1.70044,False
coreg,2,DataSet_02_121,RBM34,ABCA12,-1.58496,False
coreg,2,DataSet_02_123,PCBP2,ABHD1,-0.89743,False
coreg,2,DataSet_02_124,FUS,PGLYRP2,-3.36923,False
coreg,2,DataSet_02_126,SNRNP70,ABCG1,-4.64386,False
coreg,2,DataSet_02_128,PRPF4,ABCG1,-2.0,False
coreg,2,DataSet_02_130,POLR2G,AADAT,-2.80735,False
coreg,2,DataSet_02_131,PTBP1,MAP4K1,-1.52284,False
coreg,2,DataSet_02_133,SRSF7,COL5A1,-2.70044,False
coreg,2,DataSet_02_136,HNRNPK,NOXA1,-2.5025,False
coreg,2,DataSet_02_137,PCBP1,PCBP3,-2.32193,False
coreg,2,DataSet_02_138,RBM17,ABCC3,-1.81629,False
coreg,2,DataSet_02_139,RBFOX2,RASGRF1,-2.0,False
coreg,2,DataSet_02_140,TAF15,ABCG2,-2.75489,False
coreg,2,DataSet_02_141,RBM34,ABCA9,-1.58496,False
coreg,2,DataSet_02_144,PTBP1,LAIR1,-4.05889,False
coreg,2,DataSet_02_145,DROSHA,KCNH1,-1.0,False
coreg,2,DataSet_02_147,FIP1L1,ABCA4,-3.0,False
coreg,2,DataSet_02_148,ILF3,SOX8,-2.16993,False
coreg,2,DataSet_02_151,RBM39,C9orf43,-3.58496,False
coreg,2,DataSet_02_152,ILF2,ABCG2,-1.18057,False
coreg,2,DataSet_02_154,SRSF4,ABCC6P1,-1.926,False
coreg,2,DataSet_02_155,FUS,DUOXA1,-3.45943,False
coreg,2,DataSet_02_156,HNRNPUL1,ASB16,-2.90689,False
coreg,2,DataSet_02_157,GTF2F1,TACC2,-2.80735,False
coreg,2,DataSet_02_158,PSIP1,ATP1A2,-2.41504,False
coreg,2,DataSet_02_159,XRCC5,ASB16,-2.87447,False
coreg,2,DataSet_02_160,HNRNPL,MMP13,-2.45943,False
coreg,2,DataSet_02_161,SUB1,PRAP1,-2.79442,False
coreg,2,DataSet_02_164,SSB,ABCC3,-2.30986,False
coreg,2,DataSet_02_168,RBM22,A1CF,-3.0,False
coreg,2,DataSet_02_170,U2AF2,NUP210,-1.80873,False
coreg,2,DataSet_02_172,ZFX,A4GNT,-2.32193,True
coreg,2,DataSet_02_175,LMNA,CHRNB4,-4.27302,False
coreg,2,DataSet_02_185,CTCF,PROX1,-4.32193,True
coreg,2,DataSet_02_190,RAD21,TMPRSS11D,-2.90689,False
coreg,2,DataSet_02_192,MAX,LENEP,-1.79518,True
coreg,2,DataSet_02_195,LMNB1,ABCA10,-2.8365,False
coreg,2,DataSet_02_206,ZFX,ABI3,-2.0,True
coreg,2,DataSet_03_002,AKT1,TNFSF10,-0.470991,False
coreg,2,DataSet_03_004,AR,INS,-1.78958,True
coreg,2,DataSet_03_005,AR,MMP13,-2.276568,True
coreg,2,DataSet_03_007,AR,BRCA1,-0.7274378,True
coreg,2,DataSet_03_013,ARID1A,ABI2,-0.391025,True
coreg,2,DataSet_03_017,ATF3,ASNS,-1.61294,True
coreg,2,DataSet_03_018,ATF4,ASNS,-2.839586,True
coreg,2,DataSet_03_021,BAG1,PEG3,-0.8534219,False
coreg,2,DataSet_03_022,BATF3,TPSD1,-0.4573153,False
coreg,2,DataSet_03_026,BCL6,IL21,-2.763056,True
coreg,2,DataSet_03_031,CASP8AP2,RAD21,-0.415216,False
coreg,2,DataSet_03_035,CCNB1,CXCR4,-0.8819637,False
coreg,2,DataSet_03_049,CEBPB,PPARGC1A,-4.188888,True
coreg,2,DataSet_03_056,CTCF,ANKRD46,-0.7029038,True
coreg,2,DataSet_03_059,CTNNB1,CCNA2,-1.191047,True
coreg,2,DataSet_03_060,E2F1,PTGS2,-0.7043208,True
coreg,2,DataSet_03_063,E2F7,REXO4,-1.490542,True
coreg,2,DataSet_03_065,EP300,CYP3A4,-2.737,True
coreg,2,DataSet_03_066,ERBB2,IGF1R,-0.5094747,False
coreg,2,DataSet_03_073,ETS1,AREG,-1.20625,True
coreg,2,DataSet_03_074,ETS1,AREG,-1.122917,True
coreg,2,DataSet_03_075,ETV6,CCDC88A,-0.6610603,True
coreg,2,DataSet_03_078,FLI1,CYBB,-0.800174,True
coreg,2,DataSet_03_080,FOXA1,SERPINA3,-2.188314,True
coreg,2,DataSet_03_085,FOXD1,DNAJB9,-0.3808126,True
coreg,2,DataSet_03_087,FOXF2,ABCB10,-0.4354154,True
coreg,2,DataSet_03_089,FOXK1,ABCC3,-0.4842058,False
coreg,2,DataSet_03_090,FOXM1,CCNB1,-2.531473,True
coreg,2,DataSet_03_091,FOXM1,MAPK3,-1.415037,True
coreg,2,DataSet_03_093,FOXM1,TFPI2,-0.99406,True
coreg,2,DataSet_03_096,FOXO1,GZMA,-4.093418,True
coreg,2,DataSet_03_100,GATA2,PRG2,-1.614689,True
coreg,2,DataSet_03_108,GATA6,ABCG8,-1.903086,True
coreg,2,DataSet_03_110,GATA6,FGF3,-1.427156,True
coreg,2,DataSet_03_113,GRHL3,CEBPA,-1.512477,True
coreg,2,DataSet_03_114,HDAC3,CRIPT,-0.3522577,True
coreg,2,DataSet_03_116,HES6,ANXA8,-0.6625722,True
coreg,2,DataSet_03_117,HES6,ACTG2,-0.6129959,True
coreg,2,DataSet_03_119,HIF1A,CXCR4,-0.9794377,True
coreg,2,DataSet_03_122,HINFP,INPP5J,-0.5312745,True
coreg,2,DataSet_03_123,HINFP,PROCR,-0.77133,True
coreg,2,DataSet_03_124,HMGA1,CASP7,-2.100628,True
coreg,2,DataSet_03_127,HOXB7,DNM1,-0.648636,True
coreg,2,DataSet_03_128,HOXC4,DLGAP5,-0.7149658,False
coreg,2,DataSet_03_129,HSF1,HSPA4,-0.458145,True
coreg,2,DataSet_03_143,JUN,IL6,-1.444525,True
coreg,2,DataSet_03_148,KLF5,MDK,-0.644339,True
coreg,2,DataSet_03_149,KLF5,COL4A1,-1.599045,True
coreg,2,DataSet_03_150,KLF5,TLR8,-1.739555,True
coreg,2,DataSet_03_151,KLF5,HYAL1,-3.539206,True
coreg,2,DataSet_03_155,MAFB,CCL8,-3.26,True
coreg,2,DataSet_03_165,MITF,OCA2,-2.848647,True
coreg,2,DataSet_03_168,MITF,FZD6,-1.347159,True
coreg,2,DataSet_03_173,MYB,CCNA2,-1.039333,True
coreg,2,DataSet_03_178,MYC,TERT,-1.861034,True
coreg,2,DataSet_03_189,NCOA1,GSTA2,-1.081565,True
coreg,2,DataSet_03_190,NCOA2,KLK2,-0.8410233,True
coreg,2,DataSet_03_191,NCOA3,MED1,-0.3859521,True
coreg,2,DataSet_03_192,NCOR1,TMPRSS2,-0.6431474,True
coreg,2,DataSet_03_199,NMI,BST2,-0.8100553,False
coreg,2,DataSet_03_200,NPAT,HMGN2,-0.5717615,False
coreg,2,DataSet_03_201,NPAT,TLR3,-0.7879945,False
coreg,2,DataSet_03_202,NR2F2,LIPC,-1.8221,True
coreg,2,DataSet_03_205,PARK7,FGL2,-0.8417581,True
coreg,2,DataSet_03_207,PBX1,HOXC13,-0.517602,True
coreg,2,DataSet_03_208,PBX1,ARHGDIA,-0.3473903,True
coreg,2,DataSet_03_209,PBX1,KRT19,-0.4349142,True
coreg,2,DataSet_03_211,PHB,ABCB4,-3.055498,False
coreg,2,DataSet_03_214,PPARG,CD36,-0.94,True
coreg,2,DataSet_03_217,PRRX1,ADCYAP1R1,-1.150125,True
coreg,2,DataSet_03_220,RBL2,CKB,-0.6046453,False
coreg,2,DataSet_03_221,RCHY1,DNM1L,-0.5827923,False
coreg,2,DataSet_03_222,RELA,CXCL1,-1.144643,True
coreg,2,DataSet_03_223,RELA,IL6,-1.407143,True
coreg,2,DataSet_03_225,RELB,BIRC3,-3.201833,True
coreg,2,DataSet_03_228,REST,CTSB,-0.3358,True
coreg,2,DataSet_03_229,SATB1,HNRNPR,-0.5804716,True
coreg,2,DataSet_03_232,SKP2,BAX,-0.9705413,False
coreg,2,DataSet_03_235,SMARCA4,BRCA1,-2.780415,True
coreg,2,DataSet_03_236,SMARCC1,EXO1,-0.7021512,True
coreg,2,DataSet_03_237,SOX11,ABCA4,-1.693807,True
coreg,2,DataSet_03_238,SOX11,ABCA4,-2.379299,True
coreg,2,DataSet_03_239,SOX11,AADAT,-0.477231,True
coreg,2,DataSet_03_241,SOX2,HES5,-1.89336,True
coreg,2,DataSet_03_242,SOX2,FGF4,-1.506492,True
coreg,2,DataSet_03_244,SOX2,GAL,-4.393323,True
coreg,2,DataSet_03_246,SOX4,BTN1A1,-3.662965,True
coreg,2,DataSet_03_249,SP1,SOD2,-0.6763567,True
coreg,2,DataSet_03_251,SP1,COL1A2,-2.87129,True
coreg,2,DataSet_03_253,SPIB,BATF3,-0.5539625,True
coreg,2,DataSet_03_255,SSRP1,AADACL3,-0.55235,True
coreg,2,DataSet_03_256,STAT1,IRF8,-0.6271287,True
coreg,2,DataSet_03_258,STAT3,MSR1,-6.121621,True
coreg,2,DataSet_03_259,STAT3,KLK3,-0.3112567,True
coreg,2,DataSet_03_260,STAT3,CD14,-1.092809,True
coreg,2,DataSet_03_261,STAT3,MMP1,-1.020002,True
coreg,2,DataSet_03_262,STAT3,COPS5,0.0,True
coreg,2,DataSet_03_264,STAT6,CD14,-3.564204,True
coreg,2,DataSet_03_267,TCF7L1,ABCA1,-0.3681039,True
coreg,2,DataSet_03_271,TET2,KDM4C,-0.47129,False
coreg,2,DataSet_03_273,TET3,A2M,-3.17476,False
coreg,2,DataSet_03_274,TFAP2C,CYP46A1,-2.686654,True
coreg,2,DataSet_03_275,TFE3,GPNMB,-1.740324,True
coreg,2,DataSet_03_277,TP53,BAX,-1.586443,True
coreg,2,DataSet_03_284,TWIST2,ENO2,-0.9246267,True
coreg,2,DataSet_03_287,ZHX2,CCL2,-2.254637,True
coreg,2,DataSet_03_294,ZNF750,WFDC12,-5.949569,False
coreg,2,DataSet_04_002,CDC5L,ABCC3,-4.022368,False
coreg,2,DataSet_04_003,CHCHD3,A2M,-2.70044,False
coreg,2,DataSet_04_004,CIZ1,ABCB8,-1.506665,False
coreg,2,DataSet_04_006,DDX59,ABCC13,-1.343954,False
coreg,2,DataSet_04_010,FUBP1,DSC3,-1.906891,False
coreg,2,DataSet_04_011,FUBP3,ABCC6P2,-1.384664,False
coreg,2,DataSet_04_012,MARK2,ABCB10,-1.861522,False
coreg,2,DataSet_04_015,NKRF,ABCC2,-2.378512,True
coreg,2,DataSet_04_016,NUP35,ABCA9,-2.887525,False
coreg,2,DataSet_04_018,RPS3,BST1,-3.342392,False
coreg,2,DataSet_04_019,SMAD2,ADCY9,-1.649093,True
coreg,2,DataSet_04_020,SMAD4,ATP8A1,-3.104337,True
coreg,2,DataSet_04_022,STAT1,NPR1,-4.285402,True
coreg,2,DataSet_04_024,YBX1,CABLES1,-1.432959,True
coreg,2,DataSet_04_026,ANXA2,IRF4,-3.584963,False
coreg,2,DataSet_04_028,CIZ1,ABHD1,-1.584963,False
coreg,2,DataSet_04_032,FUBP1,PDZK1IP1,-2.219445,False
coreg,2,DataSet_04_036,SMAD2,DDR2,-0.8259706,True
coreg,2,DataSet_04_037,SMAD4,MSTN,-1.137504,True
coreg,2,DataSet_04_039,SRPK2,MGAM,-2.152003,False
coreg,2,DataSet_04_041,YBX1,FBXO32,-1.061029,True
logfc,0,DataSet_01_006,PROX1,PDX1,-1.14391,True
logfc,0,DataSet_01_007,NR2F2,CYP11B1,-1.35385,True
logfc,0,DataSet_01_008,WT1,LDLR,-0.9655,True
logfc,0,DataSet_01_010,TP53,CDKN1A,-3.43627,True
logfc,0,DataSet_01_011,TP53,TNF,-0.28141,True
logfc,0,DataSet_01_012,FLI1,STAT6,-1.46589,True
logfc,0,DataSet_01_013,FLI1,IRS2,-2.16578,True
logfc,0,DataSet_01_014,FLI1,EBP,-1.6345,True
logfc,0,DataSet_01_015,FLI1,ELN,-1.09911,True
logfc,0,DataSet_01_016,FLI1,MLH1,-1.25095,True
logfc,0,DataSet_01_017,ERG,BLK,-2.30154,True
logfc,0,DataSet_01_018,YY1,FGF21,-1.61358,True
logfc,0,DataSet_01_021,STAT1,IL1B,-1.3675,True
logfc,0,DataSet_01_025,MITF,NTRK1,-1.08492,True
logfc,0,DataSet_01_026,PAX3,DKK1,-0.90186,True
logfc,0,DataSet_01_027,PAX3,SIRT1,-1.06525,True
logfc,0,DataSet_01_029,ATM,TNF,-1.22626,False
logfc,0,DataSet_01_030,RELA,CCL2,-1.87064,True
logfc,0,DataSet_01_031,TP53,CDKN1A,-1.28554,True
logfc,0,DataSet_01_033,ATF3,CD34,-1.7015,True
logfc,0,DataSet_01_034,EGR3,PLAC1,-1.88206,True
logfc,0,DataSet_01_036,ETV1,GDF10,-1.70206,True
logfc,0,DataSet_01_037,TP53,MYC,-0.55818,True
logfc,0,DataSet_01_038,TP53,CDKN1A,-1.895,True
logfc,0,DataSet_01_042,POU5F1,HMOX1,-0.92423,True
logfc,0,DataSet_01_043,CBFB,IL10,-1.7866,False
logfc,0,DataSet_01_044,MYB,ACHE,-1.93558,True
logfc,0,DataSet_01_045,PRDM14,STMN1,-1.13599,False
logfc,0,DataSet_01_049,STAT3,FGF2,-2.92148,True
logfc,0,DataSet_01_051,RARA,CCL2,-1.20137,True
logfc,0,DataSet_01_053,TFAP2C,IGFBP5,-2.26553,True
logfc,0,DataSet_01_058,BACH1,CRMP1,-1.77519,True
logfc,0,DataSet_01_059,BACH1,CHAC1,-1.21744,True
logfc,0,DataSet_01_060,NFE2L2,GCLC,-2.89812,True
logfc,0,DataSet_01_068,TP53,CDKN1A,-1.42339,True
logfc,0,DataSet_01_071,ELF5,RAD51C,-1.2196,True
logfc,0,DataSet_01_073,ZNF148,RCN1,-1.34045,True
logfc,0,DataSet_01_074,CEBPD,ATF3,-1.50728,True
logfc,0,DataSet_01_075,CEBPZ,SLC3A2,-1.4809,True
logfc,0,DataSet_01_076,ETS1,CITED2,-1.37591,True
logfc,0,DataSet_01_077,FOXM1,EGR1,-1.56197,True
logfc,0,DataSet_01_078,HSF2,SERPINF1,-1.46803,True
logfc,0,DataSet_01_079,MITF,KRT14,-2.41062,True
